Source,Target,Weight,freqT1,freqT2,times,timesT1,timesT2
2290,2290,4,2,4,57,18,31
877,2052,1,0,0,6,NULL,NULL
960,1983,2,0,0,12,NULL,NULL
2007,858,4,1,1,39,11,7
2076,300,1,0,0,7,NULL,NULL
1422,1146,1,0,1,12,NULL,8
1590,2299,1,0,0,10,NULL,NULL
526,229,3,0,3,29,NULL,29
42,1151,1,0,0,6,NULL,NULL
620,1785,2,1,2,23,6,17
293,715,1,0,0,6,NULL,NULL
946,1494,16,5,12,331,104,166
1177,327,1,0,0,6,NULL,NULL
662,662,116,62,55,2656,1273,841
327,1801,1,0,0,7,NULL,NULL
1996,1858,1,0,0,7,NULL,NULL
240,2048,1,0,0,7,NULL,NULL
1119,1562,1,1,0,12,10,NULL
2021,1167,1,0,0,6,NULL,NULL
704,1139,1,0,0,6,NULL,NULL
1382,405,1,0,1,18,NULL,18
1564,1449,13,4,3,146,51,28
95,233,1,1,0,7,7,NULL
2135,2103,1,1,0,28,20,NULL
1497,561,1,1,1,19,11,7
1813,298,1,0,0,8,NULL,NULL
2027,2027,20,12,6,416,199,86
853,543,2,1,2,44,15,26
1574,419,1,0,0,6,NULL,NULL
4,1801,1,0,0,6,NULL,NULL
2252,77,1,0,0,6,NULL,NULL
417,653,2,0,0,13,NULL,NULL
2122,1509,1,0,0,6,NULL,NULL
564,999,1,0,0,6,NULL,NULL
1817,1817,210,100,81,5676,2305,1866
863,953,1,1,0,8,6,NULL
230,2056,2,0,0,13,NULL,NULL
2293,1449,1,0,0,6,NULL,NULL
262,546,3,1,0,28,15,NULL
1735,1781,1,0,0,6,NULL,NULL
1449,586,1,0,0,7,NULL,NULL
248,80,1,0,0,7,NULL,NULL
241,1268,1,1,0,7,7,NULL
1535,329,1,0,1,9,NULL,6
716,80,1,0,0,8,NULL,NULL
561,1290,1,0,0,8,NULL,NULL
836,76,2,1,0,12,6,NULL
1825,816,5,0,1,45,NULL,6
457,1159,2,0,1,15,NULL,6
552,641,1,0,0,6,NULL,NULL
28,662,1,0,0,6,NULL,NULL
2134,639,1,0,0,7,NULL,NULL
2294,1556,1,0,1,13,NULL,8
1164,125,1,0,0,6,NULL,NULL
481,43,3,1,0,35,12,NULL
49,1257,3,0,0,19,NULL,NULL
1609,321,3,1,1,57,28,14
1217,1437,1,0,0,6,NULL,NULL
348,1683,2,0,0,14,NULL,NULL
1145,1024,2,0,2,14,NULL,13
90,688,1,0,1,7,NULL,7
1735,364,3,0,0,24,NULL,NULL
449,1556,2,1,1,87,46,35
296,816,8,1,0,54,6,NULL
1033,1845,1,0,1,7,NULL,6
235,585,1,0,1,7,NULL,6
2120,960,1,0,0,7,NULL,NULL
1870,1214,1,0,0,7,NULL,NULL
580,1671,1,0,0,6,NULL,NULL
1290,1611,1,0,1,13,NULL,11
556,348,1,0,0,7,NULL,NULL
2007,2066,1,0,0,6,NULL,NULL
1274,1560,1,1,0,6,6,NULL
417,49,1,1,0,7,6,NULL
526,1414,13,10,4,246,133,56
61,1798,1,0,0,6,NULL,NULL
1163,1226,1,0,1,6,NULL,6
2264,836,1,0,0,6,NULL,NULL
582,1204,1,1,0,17,15,NULL
2110,1174,1,1,0,6,6,NULL
2258,554,1,0,0,6,NULL,NULL
848,1433,1,0,1,27,NULL,14
2288,115,4,2,2,148,56,46
1556,1448,2,0,0,13,NULL,NULL
959,1461,1,1,0,8,8,NULL
1217,1460,2,0,0,15,NULL,NULL
1172,355,1,0,0,8,NULL,NULL
2008,1804,2,0,1,16,NULL,6
235,2005,2,0,2,20,NULL,13
1459,999,6,0,0,39,NULL,NULL
2262,1257,1,1,0,6,6,NULL
875,664,1,0,0,7,NULL,NULL
2302,1998,1,0,0,6,NULL,NULL
1482,1433,2,0,1,14,NULL,6
668,1548,1,0,0,6,NULL,NULL
1845,385,1,1,0,8,8,NULL
907,1590,1,1,0,6,6,NULL
294,2076,2,1,0,12,6,NULL
662,1266,1,0,1,9,NULL,7
2076,715,1,0,0,6,NULL,NULL
580,2252,1,0,0,6,NULL,NULL
82,661,5,4,4,188,75,99
544,1845,1,0,0,8,NULL,NULL
1138,712,2,0,0,15,NULL,NULL
420,519,1,0,0,6,NULL,NULL
1738,73,1,0,0,6,NULL,NULL
1721,267,1,0,0,6,NULL,NULL
959,645,1,0,1,7,NULL,6
1507,1735,9,1,0,100,43,NULL
329,1560,1,0,0,9,NULL,NULL
329,564,1,0,0,6,NULL,NULL
612,688,3,0,1,22,NULL,6
1259,1259,64,43,50,1863,745,868
639,520,1,0,0,6,NULL,NULL
655,1590,4,0,1,29,NULL,7
1007,2149,1,0,0,6,NULL,NULL
633,2070,4,0,1,26,NULL,6
1720,1978,1,0,0,6,NULL,NULL
2254,1972,1,1,1,87,36,41
4,287,1,0,0,6,NULL,NULL
907,2120,1,0,0,7,NULL,NULL
419,1523,2,0,1,13,NULL,6
2262,1993,1,0,0,7,NULL,NULL
1555,1427,1,0,0,6,NULL,NULL
1882,1661,1,0,1,6,NULL,6
867,589,1,0,0,7,NULL,NULL
2244,1977,1,0,1,8,NULL,8
1804,568,2,0,0,14,NULL,NULL
525,815,4,0,0,39,NULL,NULL
2007,1179,2,0,0,12,NULL,NULL
1833,1181,1,0,0,6,NULL,NULL
285,431,1,1,0,6,6,NULL
1679,712,1,1,1,98,60,32
679,56,1,0,0,7,NULL,NULL
1186,2007,1,0,0,7,NULL,NULL
1437,984,2,0,0,19,NULL,NULL
2301,1794,2,0,0,12,NULL,NULL
553,405,2,0,2,14,NULL,13
624,419,1,0,0,6,NULL,NULL
624,396,1,0,1,11,NULL,7
1531,1541,1,1,0,12,9,NULL
2293,353,1,0,0,7,NULL,NULL
2287,277,2,0,1,12,NULL,6
56,1174,1,1,1,14,6,8
691,2014,1,0,0,7,NULL,NULL
1228,2092,1,0,0,6,NULL,NULL
2254,1995,5,2,4,88,21,32
858,1325,4,0,2,37,NULL,16
2292,1142,1,0,0,6,NULL,NULL
2146,1501,1,0,0,7,NULL,NULL
850,76,3,1,0,27,9,NULL
712,694,1,0,0,6,NULL,NULL
835,290,1,0,1,6,NULL,6
1427,995,1,0,0,6,NULL,NULL
65,415,6,2,2,66,27,17
258,553,1,0,0,6,NULL,NULL
999,101,1,0,0,6,NULL,NULL
2275,546,1,0,0,8,NULL,NULL
1205,2047,1,0,0,7,NULL,NULL
1139,1661,1,0,0,6,NULL,NULL
2261,2281,1,1,0,6,6,NULL
1703,1382,1,0,0,8,NULL,NULL
641,73,2,0,1,20,NULL,7
1466,1497,1,0,1,18,NULL,12
1228,1671,1,0,0,7,NULL,NULL
385,68,1,0,0,7,NULL,NULL
295,1817,4,1,1,43,6,8
277,1801,1,0,1,6,NULL,6
98,844,1,0,0,7,NULL,NULL
604,246,1,1,0,6,6,NULL
581,1804,1,0,1,7,NULL,7
105,340,2,1,0,12,6,NULL
1743,1731,3,1,1,41,11,7
92,585,1,0,0,6,NULL,NULL
1179,1406,1,0,1,6,NULL,6
1972,1718,1,0,0,7,NULL,NULL
682,2152,2,0,0,15,NULL,NULL
1137,90,1,1,0,14,9,NULL
2111,1150,1,0,0,15,NULL,NULL
1801,1068,1,0,0,7,NULL,NULL
1661,1509,1,0,0,6,NULL,NULL
2058,419,1,0,0,9,NULL,NULL
1227,1169,1,0,0,6,NULL,NULL
1168,992,1,0,1,6,NULL,6
612,871,10,4,5,262,101,102
233,357,1,0,0,8,NULL,NULL
60,2089,1,0,1,18,NULL,10
1436,1149,1,0,0,6,NULL,NULL
1119,1302,1,0,1,6,NULL,6
230,2008,2,0,0,12,NULL,NULL
1226,1720,1,0,0,6,NULL,NULL
2278,1437,3,0,2,31,NULL,19
2271,1463,1,1,1,105,36,46
417,1180,3,1,2,33,7,13
353,138,1,0,0,6,NULL,NULL
2152,1786,1,0,0,6,NULL,NULL
865,1013,1,1,1,80,59,18
80,2056,1,0,1,6,NULL,6
1138,1820,2,0,0,15,NULL,NULL
1530,704,1,0,0,6,NULL,NULL
1167,1257,1,0,0,6,NULL,NULL
1886,973,1,0,1,7,NULL,7
1004,336,2,1,1,25,10,10
1746,1202,1,0,0,7,NULL,NULL
438,438,76,45,41,1950,866,739
287,2002,1,0,0,6,NULL,NULL
1400,1738,1,0,0,7,NULL,NULL
2066,257,2,0,1,12,NULL,6
1184,1455,1,0,0,7,NULL,NULL
1436,1172,1,0,0,6,NULL,NULL
37,633,2,1,0,29,12,NULL
585,1723,1,0,0,6,NULL,NULL
1179,590,1,1,1,100,31,58
917,280,1,1,0,16,13,NULL
80,1429,1,0,0,8,NULL,NULL
568,635,1,0,0,6,NULL,NULL
1600,385,1,0,0,8,NULL,NULL
2056,76,1,0,0,6,NULL,NULL
2000,2098,2,0,1,25,NULL,19
1398,1398,71,43,42,2330,975,1111
1382,2146,1,0,0,6,NULL,NULL
1160,550,4,4,1,59,39,12
1972,902,1,1,1,43,27,11
2026,1743,1,0,1,6,NULL,6
582,1731,2,1,0,15,6,NULL
2303,1739,1,0,0,12,NULL,NULL
1177,854,1,0,0,7,NULL,NULL
546,1301,6,4,1,146,95,6
1558,904,1,0,1,21,NULL,15
17,251,1,0,0,6,NULL,NULL
965,43,1,1,0,6,6,NULL
1177,1246,1,0,0,8,NULL,NULL
1787,1781,12,4,9,188,53,100
2134,1487,1,0,0,6,NULL,NULL
2007,43,4,0,2,29,NULL,12
2066,1972,1,1,0,7,6,NULL
992,2008,1,0,1,8,NULL,7
80,651,1,0,0,7,NULL,NULL
295,2261,1,0,0,6,NULL,NULL
1177,1401,2,0,1,21,NULL,7
1155,1177,3,0,1,21,NULL,6
223,1848,2,1,0,24,9,NULL
1560,254,1,1,0,9,9,NULL
2269,439,1,0,0,6,NULL,NULL
1464,2139,12,6,4,225,86,79
850,1004,1,0,0,14,NULL,NULL
712,703,1,0,0,6,NULL,NULL
131,1033,5,2,4,126,27,72
1205,370,1,1,0,7,6,NULL
862,337,1,0,0,8,NULL,NULL
1202,143,1,0,0,7,NULL,NULL
1022,1466,1,1,0,6,6,NULL
633,18,1,0,0,6,NULL,NULL
1208,1507,1,0,0,6,NULL,NULL
2104,429,1,0,0,6,NULL,NULL
974,2095,1,0,0,9,NULL,NULL
2269,651,1,0,0,6,NULL,NULL
431,98,1,0,0,6,NULL,NULL
1499,86,2,0,1,13,NULL,6
545,1137,1,1,0,23,23,NULL
431,1721,1,0,0,6,NULL,NULL
585,2270,3,0,0,19,NULL,NULL
537,1119,1,0,0,6,NULL,NULL
907,1176,1,0,0,6,NULL,NULL
658,999,5,0,0,33,NULL,NULL
1661,90,1,0,0,10,NULL,NULL
555,1845,1,1,0,7,6,NULL
565,712,1,0,0,6,NULL,NULL
1545,2008,1,0,0,7,NULL,NULL
438,974,4,3,0,28,20,NULL
1262,668,21,2,6,204,34,57
5,704,1,0,0,6,NULL,NULL
1503,1216,1,0,0,6,NULL,NULL
1435,725,1,0,1,6,NULL,6
22,1838,2,2,0,14,14,NULL
281,2110,1,0,0,6,NULL,NULL
850,2026,1,0,0,6,NULL,NULL
846,1317,1,0,0,7,NULL,NULL
1850,664,1,0,0,6,NULL,NULL
1158,537,1,0,0,6,NULL,NULL
1022,2096,2,1,1,28,18,7
2304,98,1,0,0,6,NULL,NULL
1157,235,1,0,0,6,NULL,NULL
1535,101,7,0,0,51,NULL,NULL
1283,1014,1,0,0,6,NULL,NULL
1296,19,1,0,1,7,NULL,6
1721,583,1,0,0,7,NULL,NULL
1831,2104,1,0,0,6,NULL,NULL
1024,550,1,0,0,6,NULL,NULL
262,825,1,0,0,6,NULL,NULL
2069,1017,1,0,0,6,NULL,NULL
457,662,1,0,1,6,NULL,6
2256,143,1,0,0,6,NULL,NULL
353,1736,13,0,0,86,NULL,NULL
329,645,2,0,0,17,NULL,NULL
1481,391,5,4,3,229,124,82
1748,584,3,1,1,45,21,10
917,43,6,2,5,104,19,58
105,1523,3,1,0,32,13,NULL
1140,229,1,0,0,7,NULL,NULL
1463,2287,1,0,1,12,NULL,8
246,545,1,0,0,6,NULL,NULL
2111,1202,1,0,0,6,NULL,NULL
1731,1262,1,1,0,10,10,NULL
1414,1169,1,1,0,11,11,NULL
1783,552,1,0,1,9,NULL,7
1438,2260,6,1,4,89,8,43
544,1394,1,0,1,7,NULL,7
1998,1455,1,0,0,7,NULL,NULL
2272,2026,1,0,0,7,NULL,NULL
960,1735,16,6,4,170,45,37
1750,2055,1,1,0,10,9,NULL
277,2008,3,2,3,217,50,140
409,1735,2,0,0,15,NULL,NULL
826,337,1,0,0,6,NULL,NULL
716,834,1,1,0,10,6,NULL
1516,1226,1,0,0,6,NULL,NULL
2023,329,1,0,0,6,NULL,NULL
917,879,3,2,1,57,17,23
1167,2142,1,0,1,9,NULL,8
1425,1022,1,1,0,6,6,NULL
2014,298,1,0,1,24,NULL,14
877,138,1,0,0,7,NULL,NULL
1157,2070,1,0,0,7,NULL,NULL
76,1156,1,1,0,22,17,NULL
393,2085,1,0,0,6,NULL,NULL
2275,1228,2,0,1,21,NULL,8
67,2270,1,0,0,6,NULL,NULL
1794,90,1,0,1,6,NULL,6
230,82,1,0,1,6,NULL,6
1257,2076,2,0,0,12,NULL,NULL
1408,1408,22,4,18,243,39,173
1565,1998,4,1,1,116,45,29
255,553,2,0,1,12,NULL,6
70,396,2,1,0,14,6,NULL
2110,1845,1,1,0,6,6,NULL
1820,233,1,0,0,6,NULL,NULL
561,1815,1,0,0,6,NULL,NULL
2265,343,3,1,0,19,7,NULL
106,1218,3,0,3,27,NULL,24
2101,1522,2,0,0,13,NULL,NULL
37,2022,1,0,1,6,NULL,6
1611,61,1,0,0,6,NULL,NULL
871,1167,1,0,1,9,NULL,6
604,1466,1,0,0,9,NULL,NULL
357,241,1,0,0,7,NULL,NULL
1228,295,1,0,0,6,NULL,NULL
583,1435,1,0,0,6,NULL,NULL
48,561,1,0,0,6,NULL,NULL
2253,1817,1,0,0,6,NULL,NULL
825,1661,1,0,0,7,NULL,NULL
348,233,1,0,0,8,NULL,NULL
917,249,1,0,1,10,NULL,6
585,281,1,1,0,10,7,NULL
226,1600,1,0,1,8,NULL,8
1843,839,1,0,1,6,NULL,6
2008,562,1,1,1,29,9,19
1518,1325,1,0,0,6,NULL,NULL
20,1394,1,0,1,18,NULL,15
825,1145,4,0,1,72,NULL,36
1598,580,4,1,2,117,15,47
1453,863,1,0,0,6,NULL,NULL
1433,1738,2,0,0,13,NULL,NULL
429,138,1,0,0,7,NULL,NULL
449,337,1,0,0,7,NULL,NULL
415,1564,1,0,0,6,NULL,NULL
2023,1181,1,1,0,8,7,NULL
612,917,7,2,3,74,17,22
285,285,29,12,14,470,120,219
974,546,1,0,0,6,NULL,NULL
583,295,1,0,0,6,NULL,NULL
2121,953,1,0,0,6,NULL,NULL
1565,1671,11,6,3,286,127,72
1783,405,1,0,1,8,NULL,8
2001,565,1,1,0,13,6,NULL
1507,1409,4,1,0,27,6,NULL
392,1522,1,0,0,9,NULL,NULL
79,257,1,0,0,7,NULL,NULL
319,1849,2,0,0,12,NULL,NULL
995,1745,1,0,0,7,NULL,NULL
839,1743,1,0,0,6,NULL,NULL
1748,1030,2,0,0,13,NULL,NULL
583,115,1,0,0,14,NULL,NULL
2070,711,1,0,0,6,NULL,NULL
284,656,1,0,0,7,NULL,NULL
42,2010,13,8,4,233,98,58
42,18,1,0,0,7,NULL,NULL
257,2295,1,0,0,6,NULL,NULL
1138,1202,2,1,1,29,9,14
2085,1150,1,0,0,11,NULL,NULL
689,689,45,25,22,1155,432,500
609,23,1,0,0,8,NULL,NULL
2066,1004,1,0,1,16,NULL,13
2008,585,1,0,0,6,NULL,NULL
999,645,1,0,0,7,NULL,NULL
1993,1746,1,0,0,6,NULL,NULL
966,1736,3,0,0,18,NULL,NULL
90,385,10,1,1,247,113,63
49,2007,1,0,0,6,NULL,NULL
2260,2294,1,0,0,6,NULL,NULL
1218,1845,3,1,0,23,8,NULL
115,2287,1,0,0,6,NULL,NULL
2267,2291,1,0,0,7,NULL,NULL
1127,2282,1,0,0,6,NULL,NULL
1437,2026,30,13,16,549,178,217
1671,1438,1,0,0,6,NULL,NULL
2052,406,1,0,0,6,NULL,NULL
2259,2273,1,0,0,6,NULL,NULL
101,66,2,2,1,37,24,8
297,620,1,0,0,6,NULL,NULL
2258,620,1,0,0,7,NULL,NULL
585,1159,1,0,0,6,NULL,NULL
972,1494,3,2,0,25,13,NULL
1401,1416,1,0,0,6,NULL,NULL
1858,1134,1,0,0,6,NULL,NULL
2293,419,1,0,0,7,NULL,NULL
1301,1410,1,0,0,6,NULL,NULL
105,2003,4,3,0,42,26,NULL
1998,92,2,0,0,14,NULL,NULL
1156,90,1,0,0,7,NULL,NULL
639,2289,1,0,0,6,NULL,NULL
1567,1516,1,0,0,7,NULL,NULL
1459,653,2,0,0,12,NULL,NULL
2244,1436,1,0,0,6,NULL,NULL
261,2008,4,0,1,41,NULL,13
64,239,1,0,0,6,NULL,NULL
1016,1155,2,1,0,19,8,NULL
1781,1748,1,0,0,6,NULL,NULL
1791,1843,2,0,1,12,NULL,6
2258,1848,1,0,1,25,NULL,13
2142,2146,1,0,1,8,NULL,6
1435,1972,7,4,4,290,73,146
1814,76,1,0,0,6,NULL,NULL
1598,583,1,0,0,7,NULL,NULL
1787,536,1,1,0,6,6,NULL
1451,1024,1,0,1,14,NULL,10
2287,449,2,0,0,14,NULL,NULL
1509,1466,1,1,0,6,6,NULL
2104,1273,11,10,0,172,141,NULL
2268,300,2,0,0,15,NULL,NULL
2303,2303,108,47,67,3285,877,1534
992,2268,2,1,0,12,6,NULL
1720,1437,1,0,1,6,NULL,6
260,1583,1,0,0,10,NULL,NULL
327,61,1,0,0,6,NULL,NULL
556,546,1,1,0,9,7,NULL
1551,2258,1,0,0,6,NULL,NULL
338,1786,2,1,1,149,73,66
1291,287,2,0,0,12,NULL,NULL
2294,1442,1,1,0,10,6,NULL
1139,230,4,1,2,50,9,19
1181,999,26,5,10,327,64,128
656,552,1,0,0,6,NULL,NULL
1736,65,3,1,0,24,7,NULL
290,417,1,0,0,6,NULL,NULL
2007,1136,1,0,0,6,NULL,NULL
631,250,2,1,0,14,6,NULL
1522,832,1,0,0,7,NULL,NULL
65,1262,4,1,1,44,15,6
2265,16,3,2,0,23,12,NULL
620,1565,2,0,0,16,NULL,NULL
267,1978,1,1,0,6,6,NULL
1723,1721,1,0,0,7,NULL,NULL
1466,249,1,0,0,10,NULL,NULL
553,262,1,1,0,7,7,NULL
1609,1495,1,0,0,18,NULL,NULL
295,569,1,0,0,9,NULL,NULL
959,1736,1,0,0,7,NULL,NULL
230,923,1,0,1,7,NULL,6
2069,2287,2,0,0,14,NULL,NULL
252,1539,3,2,1,32,15,8
2253,1490,1,0,1,7,NULL,7
226,420,3,2,2,100,44,47
1742,1455,6,4,4,190,64,117
2022,155,1,0,1,6,NULL,6
1848,847,1,0,1,44,NULL,40
2026,864,1,0,0,16,NULL,NULL
1838,1144,1,0,0,6,NULL,NULL
1068,1146,1,0,0,6,NULL,NULL
1545,1246,1,0,0,6,NULL,NULL
725,664,2,0,2,13,NULL,13
716,610,1,1,0,6,6,NULL
86,1737,1,0,1,13,NULL,12
1722,346,3,1,1,36,16,7
1068,1169,2,0,0,12,NULL,NULL
1174,1248,1,0,0,6,NULL,NULL
1004,1149,1,0,0,7,NULL,NULL
1408,557,1,0,0,7,NULL,NULL
1850,1545,2,0,2,14,NULL,13
1545,1223,1,0,0,6,NULL,NULL
1144,299,1,0,0,6,NULL,NULL
2121,2301,1,0,1,6,NULL,6
1435,1437,1,0,1,10,NULL,8
2014,569,3,0,1,19,NULL,6
694,910,1,1,0,7,6,NULL
66,960,1,0,0,6,NULL,NULL
1878,1556,1,1,1,29,9,9
1430,2092,1,0,0,12,NULL,NULL
2261,449,9,5,5,194,52,88
258,974,1,0,0,6,NULL,NULL
255,2098,1,0,1,7,NULL,6
1798,2301,1,0,0,8,NULL,NULL
633,1466,1,1,0,7,7,NULL
612,1661,1,0,0,8,NULL,NULL
2269,1698,1,0,0,6,NULL,NULL
1748,1173,3,0,0,21,NULL,NULL
77,1165,1,0,1,7,NULL,6
1609,848,1,1,0,8,8,NULL
123,1146,1,0,1,9,NULL,9
1567,1556,1,0,0,7,NULL,NULL
90,611,1,0,1,7,NULL,6
553,1427,1,0,0,6,NULL,NULL
1430,77,1,0,0,7,NULL,NULL
1738,1785,1,0,1,11,NULL,9
1290,1740,1,0,0,6,NULL,NULL
629,1547,1,0,0,6,NULL,NULL
1223,1433,2,0,1,15,NULL,7
1794,1174,1,0,0,6,NULL,NULL
1492,329,3,2,2,70,33,23
2000,1703,1,0,0,7,NULL,NULL
2149,1499,1,0,0,6,NULL,NULL
251,556,41,15,20,1022,294,436
1414,2047,1,0,0,6,NULL,NULL
1813,2010,1,0,0,6,NULL,NULL
1731,580,1,0,0,6,NULL,NULL
402,429,1,1,0,32,27,NULL
1414,32,1,0,0,6,NULL,NULL
1611,1002,2,1,0,13,7,NULL
5,1519,1,0,1,18,NULL,18
583,1778,1,0,0,6,NULL,NULL
621,321,1,0,0,6,NULL,NULL
1413,105,1,0,0,8,NULL,NULL
1181,329,1,0,0,6,NULL,NULL
965,226,1,0,0,6,NULL,NULL
299,1736,1,0,1,6,NULL,6
1977,2242,1,0,0,6,NULL,NULL
1746,1225,1,0,0,8,NULL,NULL
49,1177,1,0,0,6,NULL,NULL
343,587,2,1,1,13,7,6
298,298,38,18,23,1111,338,571
2076,2035,1,0,0,6,NULL,NULL
2161,838,1,1,1,14,7,6
703,1539,1,0,0,6,NULL,NULL
1217,155,1,0,0,6,NULL,NULL
91,844,1,0,0,6,NULL,NULL
864,1401,1,0,0,9,NULL,NULL
2256,712,1,0,1,6,NULL,6
978,1507,1,0,0,6,NULL,NULL
1996,1996,110,59,30,2009,877,579
2128,300,3,0,0,23,NULL,NULL
2076,853,2,0,1,17,NULL,8
261,551,1,0,0,6,NULL,NULL
866,353,1,0,1,7,NULL,6
346,665,1,0,0,6,NULL,NULL
1523,1523,68,38,39,2164,831,832
1491,16,1,1,0,21,19,NULL
1436,1567,2,0,1,15,NULL,6
1535,653,4,0,0,26,NULL,NULL
287,1401,1,0,0,6,NULL,NULL
850,703,1,0,0,6,NULL,NULL
966,1564,3,0,1,19,NULL,6
2076,249,2,1,0,12,6,NULL
583,1151,1,0,0,6,NULL,NULL
2271,862,5,0,3,50,NULL,27
2268,2069,9,4,4,256,60,109
1598,1436,1,1,0,6,6,NULL
668,1262,24,3,6,222,39,55
2108,336,1,1,1,74,34,35
1547,2010,1,0,0,6,NULL,NULL
959,1590,4,1,1,72,21,28
1171,1170,4,3,1,77,43,14
2051,2048,8,5,3,148,71,52
865,2035,1,0,0,6,NULL,NULL
703,1562,1,0,1,6,NULL,6
1163,336,2,1,0,17,6,NULL
664,1140,1,0,1,6,NULL,6
1266,864,1,0,0,6,NULL,NULL
147,1842,1,0,0,6,NULL,NULL
241,378,1,1,0,6,6,NULL
725,2287,1,1,1,27,6,21
1731,2000,1,0,1,8,NULL,6
1226,123,1,0,1,44,NULL,39
364,867,2,1,1,30,6,16
645,1409,3,0,0,19,NULL,NULL
1838,2023,2,0,0,14,NULL,NULL
1562,1421,2,0,0,13,NULL,NULL
1004,1753,2,2,2,113,47,63
226,2275,1,0,0,6,NULL,NULL
246,639,1,0,0,6,NULL,NULL
1126,1720,1,1,0,13,7,NULL
2056,262,3,0,0,25,NULL,NULL
1583,393,1,1,0,12,9,NULL
1545,1850,1,0,1,6,NULL,6
966,960,1,0,0,7,NULL,NULL
1121,832,2,1,0,13,6,NULL
2085,1714,2,0,0,13,NULL,NULL
2301,1817,1,0,1,8,NULL,6
965,249,1,1,0,6,6,NULL
1590,1409,5,1,1,53,8,7
825,86,7,1,3,68,7,35
230,1138,1,0,0,6,NULL,NULL
577,984,2,0,0,13,NULL,NULL
262,229,1,0,1,8,NULL,8
251,70,1,0,0,8,NULL,NULL
836,1156,1,0,0,7,NULL,NULL
2120,16,3,1,1,32,7,11
270,651,1,0,0,6,NULL,NULL
393,1177,1,0,0,7,NULL,NULL
2028,1451,2,2,0,23,22,NULL
2142,973,2,0,1,14,NULL,6
830,682,2,0,0,12,NULL,NULL
988,844,1,0,0,7,NULL,NULL
73,946,3,3,3,108,34,34
2302,871,1,0,0,6,NULL,NULL
1845,1422,1,0,1,6,NULL,6
262,438,1,1,0,6,6,NULL
135,385,1,1,0,62,60,NULL
257,953,1,0,0,10,NULL,NULL
2268,17,2,0,1,16,NULL,6
1813,2122,1,0,0,7,NULL,NULL
481,2288,1,0,0,8,NULL,NULL
1164,1225,1,0,0,6,NULL,NULL
1794,2142,1,0,0,7,NULL,NULL
1830,1736,1,0,0,6,NULL,NULL
1677,664,1,0,0,6,NULL,NULL
42,1232,1,0,0,6,NULL,NULL
285,337,1,0,0,6,NULL,NULL
1437,80,1,0,0,6,NULL,NULL
1838,1574,4,1,0,24,6,NULL
250,2104,4,4,3,231,111,93
284,1744,6,1,2,83,42,14
419,430,1,0,0,6,NULL,NULL
1151,2111,1,0,0,10,NULL,NULL
2092,28,1,0,0,6,NULL,NULL
1494,246,1,0,0,6,NULL,NULL
853,1998,14,5,0,122,41,NULL
1567,457,1,0,0,7,NULL,NULL
1794,1146,1,0,0,6,NULL,NULL
1870,1870,85,56,46,3053,1087,1235
1228,17,1,0,0,6,NULL,NULL
846,123,1,0,0,6,NULL,NULL
2268,1016,3,0,0,20,NULL,NULL
995,2292,1,0,0,6,NULL,NULL
1487,1002,1,1,1,26,16,9
542,1139,3,1,3,64,6,41
1399,1517,1,0,0,6,NULL,NULL
1728,1152,4,0,3,51,NULL,34
656,269,1,0,0,6,NULL,NULL
2052,2121,1,0,1,8,NULL,7
430,1173,1,0,0,6,NULL,NULL
691,921,1,0,0,6,NULL,NULL
1127,1833,2,0,0,13,NULL,NULL
687,1998,1,0,0,6,NULL,NULL
385,555,1,0,0,6,NULL,NULL
1145,229,1,1,0,6,6,NULL
1868,1530,5,2,1,108,45,35
1740,285,3,0,0,28,NULL,NULL
2242,1583,1,0,0,6,NULL,NULL
583,662,1,0,0,7,NULL,NULL
1574,105,1,0,0,6,NULL,NULL
544,1714,1,0,0,7,NULL,NULL
1216,2301,2,1,1,22,8,7
850,251,1,1,0,7,6,NULL
2036,868,2,0,2,36,NULL,34
2128,853,8,0,1,61,NULL,6
1567,2063,1,0,0,6,NULL,NULL
287,285,2,0,1,12,NULL,6
1406,552,12,3,2,100,24,19
1509,2139,1,0,0,6,NULL,NULL
653,105,2,0,1,31,NULL,15
2291,2120,1,0,0,6,NULL,NULL
520,835,1,0,1,7,NULL,7
1399,123,1,0,0,7,NULL,NULL
2259,590,1,0,0,7,NULL,NULL
960,2267,6,1,0,46,8,NULL
1870,2288,2,0,0,16,NULL,NULL
1699,582,1,0,1,8,NULL,8
1158,339,2,0,1,24,NULL,10
658,429,1,0,0,6,NULL,NULL
843,1611,1,1,1,29,12,15
2076,1609,1,0,0,6,NULL,NULL
980,1421,1,0,0,6,NULL,NULL
2021,1205,2,0,0,12,NULL,NULL
90,554,1,1,0,21,18,NULL
61,582,1,1,0,12,10,NULL
844,988,2,0,0,13,NULL,NULL
1535,138,5,0,0,37,NULL,NULL
294,1739,28,1,0,206,6,NULL
1716,4,1,1,1,32,18,7
2291,105,1,0,0,6,NULL,NULL
970,639,1,0,0,7,NULL,NULL
223,1290,1,0,1,14,NULL,9
439,391,1,0,0,16,NULL,NULL
283,1783,2,1,0,21,11,NULL
1590,960,30,12,10,705,298,244
1748,329,1,0,0,8,NULL,NULL
1738,2149,1,0,0,6,NULL,NULL
17,967,1,0,0,6,NULL,NULL
569,1169,1,0,1,8,NULL,6
853,973,1,0,1,6,NULL,6
16,1590,5,2,0,36,13,NULL
